ds,High,Low,Open,Alis,Satis,ETH,USDT,Neden
2021-12-04 00:00:00,4762.781248136278,4461.345438771215,4215.73,4215.73,nan,0.2372068419941505,0
2021-12-04 04:00:00,4752.078914198481,4402.92752840108,4058.12,nan,nan,0.2372068419941505,0
2021-12-04 08:00:00,4700.247037689118,4327.896205188443,3893.51,nan,nan,0.2372068419941505,0
2021-12-04 12:00:00,4664.301887333868,4290.836641852352,3866.36,nan,nan,0.2372068419941505,0
2021-12-04 16:00:00,4624.439780281136,4279.457706482582,4036.54,nan,nan,0.2372068419941505,0
2021-12-04 20:00:00,4619.64752664669,4268.784430376009,4117.36,nan,nan,0.2372068419941505,0
2021-12-05 00:00:00,4620.44817442128,4244.589672680005,4117.25,nan,nan,0.2372068419941505,0
2021-12-05 04:00:00,4577.206399347566,4213.849899546513,4162.8,nan,nan,0.2372068419941505,0
2021-12-05 08:00:00,4562.545475289287,4145.468868743853,4199.52,nan,nan,0.2372068419941505,0
2021-12-05 12:00:00,4501.858143080763,4140.0206529804,4194.11,nan,nan,0.2372068419941505,0
2021-12-05 16:00:00,4478.332339964396,4103.769844726629,4070.07,nan,nan,0.2372068419941505,0
2021-12-05 20:00:00,4412.000170500822,4092.871390875171,4138.41,nan,nan,0.2372068419941505,0
2021-12-06 00:00:00,4407.940056987449,4055.927149418552,4196.44,nan,nan,0.2372068419941505,0
2021-12-06 04:00:00,4368.192759308022,4021.9049041674,4168.09,nan,nan,0.2372068419941505,0
2021-12-06 08:00:00,4315.649772594389,3944.207391785677,4071.98,nan,nan,0.2372068419941505,0
2021-12-06 12:00:00,4281.690419068386,3912.078129818908,4044.41,nan,nan,0.2372068419941505,0
2021-12-06 16:00:00,4242.462027892477,3924.512437278978,4125.41,nan,nan,0.2372068419941505,0
2021-12-06 20:00:00,4243.182989720888,3940.8760032918312,4194.29,nan,nan,0.2372068419941505,0
2021-12-07 00:00:00,4259.383571788512,3990.203613160324,4347.59,nan,4347.59,0,1031.278094185349
2021-12-07 04:00:00,4319.926106967949,3994.263852420842,4341.57,nan,nan,0,1031.278094185349
2021-12-07 08:00:00,4283.351856258974,4003.29725034108,4352.9,nan,nan,0,1031.278094185349
2021-12-07 12:00:00,4329.216572026353,4011.540130551172,4408.33,nan,nan,0,1031.278094185349
2021-12-07 16:00:00,4349.375522582614,4032.8787932776895,4386.59,nan,nan,0,1031.278094185349
2021-12-07 20:00:00,4390.506574979984,4029.377468377515,4313.19,nan,nan,0,1031.278094185349
2021-12-08 00:00:00,4376.559642906804,4024.441103059301,4306.4,nan,nan,0,1031.278094185349
2021-12-08 04:00:00,4398.740578059451,4018.335747309945,4293.57,nan,nan,0,1031.278094185349
2021-12-08 08:00:00,4346.263157354026,4023.3641027952713,4367.31,nan,nan,0,1031.278094185349
2021-12-08 12:00:00,4375.191810430346,4022.194399114667,4267.27,nan,nan,0,1031.278094185349
2021-12-08 16:00:00,4370.573465677634,4056.460557353776,4403.22,nan,nan,0,1031.278094185349
2021-12-08 20:00:00,4418.058941868167,4049.804046765559,4381.37,nan,nan,0,1031.278094185349
2021-12-09 00:00:00,4412.382920659388,4081.6084818077657,4436.91,nan,nan,0,1031.278094185349
2021-12-09 04:00:00,4415.214753536795,4049.392869851564,4359.41,nan,nan,0,1031.278094185349
2021-12-09 08:00:00,4391.307097387519,4021.894906708893,4379.22,nan,nan,0,1031.278094185349
2021-12-09 12:00:00,4389.600602404805,3996.220759077829,4304.04,nan,nan,0,1031.278094185349
2021-12-09 16:00:00,4340.660180094545,3967.183273627047,4201.35,nan,nan,0,1031.278094185349
2021-12-09 20:00:00,4325.318448441159,3937.577889175915,4122.46,nan,nan,0,1031.278094185349
2021-12-10 00:00:00,4297.5863878575965,3921.5226486283473,4105.64,nan,nan,0,1031.278094185349
2021-12-10 04:00:00,4275.50302587572,3882.561005347714,4140.86,nan,nan,0,1031.278094185349
2021-12-10 08:00:00,4229.411136290636,3855.867945986467,4031.01,nan,nan,0,1031.278094185349
2021-12-10 12:00:00,4220.70699277572,3851.678260210776,4156.82,nan,nan,0,1031.278094185349
2021-12-10 16:00:00,4204.310177064101,3864.5163475272457,4022.9,nan,nan,0,1031.278094185349
2021-12-10 20:00:00,4209.260736050654,3845.495167370151,4016.56,nan,nan,0,1031.278094185349
2021-12-11 00:00:00,4206.14813844535,3848.4703262202593,3897.94,nan,nan,0,1031.278094185349
2021-12-11 04:00:00,4219.694068772003,3854.08491950126,4008.53,nan,nan,0,1031.278094185349
2021-12-11 08:00:00,4214.27874136697,3884.6339718480535,3977.79,nan,nan,0,1031.278094185349
2021-12-11 12:00:00,4226.162869347049,3859.9242493877873,4013.99,nan,nan,0,1031.278094185349
2021-12-11 16:00:00,4241.56624849138,3883.990798912972,4058.08,nan,nan,0,1031.278094185349
2021-12-11 20:00:00,4263.174780841182,3878.257939621948,4004.01,nan,nan,0,1031.278094185349
2021-12-12 00:00:00,4244.058697312376,3894.499092223957,4089.37,nan,nan,0,1031.278094185349
2021-12-12 04:00:00,4253.591287291753,3859.042321671952,4042.76,nan,nan,0,1031.278094185349
2021-12-12 08:00:00,4229.844886223536,3870.378454485796,4055.9,nan,nan,0,1031.278094185349
2021-12-12 12:00:00,4216.025274774949,3859.5966707250473,4036.09,nan,nan,0,1031.278094185349
2021-12-12 16:00:00,4228.427363341558,3873.05981059426,4024.68,nan,nan,0,1031.278094185349
2021-12-12 20:00:00,4248.731097789847,3878.424475064669,4139.31,nan,nan,0,1031.278094185349
2021-12-13 00:00:00,4232.342501211325,3906.879508342352,4130.0,nan,nan,0,1031.278094185349
2021-12-13 04:00:00,4255.199859740019,3880.689616584726,3996.32,nan,nan,0,1031.278094185349
2021-12-13 08:00:00,4238.717664468573,3894.6023025035274,3987.07,nan,nan,0,1031.278094185349
2021-12-13 12:00:00,4238.602872354003,3907.479455146433,4011.25,nan,nan,0,1031.278094185349
2021-12-13 16:00:00,4245.683188775388,3888.07929136569,3810.99,3810.99,nan,0.27060635010465756,0
2021-12-13 20:00:00,4247.793398300513,3890.916606314129,3765.8,nan,nan,0.27060635010465756,0
2021-12-14 00:00:00,4224.365000153191,3883.636645649887,3781.93,nan,nan,0.27060635010465756,0
