open_ts_int,open_ts_str,open,high,low,close,volume,open0,close0,volume0,open1,close1,volume1,open2,close2,volume2,open3,close3,volume3,open4,close4,volume4,open5,close5,volume5,open6,close6,volume6,open7,close7,volume7,open8,close8,volume8,open9,close9,volume9,open10,close10,volume10,open11,close11,volume11,open12,close12,volume12,open13,close13,volume13,open14,close14,volume14
1673006400000,2023-01-06 12:00:00,1243.4,1244.88,1241.42,1243.9,7219.3673,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652,1250.76,1251.24,18450.8497,1251.25,1255.67,12122.4869,1255.67,1251.36,5595.3704,1251.35,1251.98,10812.1181,1251.98,1251.02,7604.6499,1251.01,1251.09,9737.6815,1251.09,1249.41,9347.0388,1249.4,1247.78,9121.6935,1247.79,1247.7,8311.0209,1247.69,1249.39,6051.5163,1249.39,1248.3,8715.9975,1248.29,1245.38,6337.553,1245.38,1243.4,21924.316
1673002800000,2023-01-06 11:00:00,1245.38,1246.61,1237.98,1243.4,21924.316,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652,1250.76,1251.24,18450.8497,1251.25,1255.67,12122.4869,1255.67,1251.36,5595.3704,1251.35,1251.98,10812.1181,1251.98,1251.02,7604.6499,1251.01,1251.09,9737.6815,1251.09,1249.41,9347.0388,1249.4,1247.78,9121.6935,1247.79,1247.7,8311.0209,1247.69,1249.39,6051.5163,1249.39,1248.3,8715.9975,1248.29,1245.38,6337.553
1672999200000,2023-01-06 10:00:00,1248.29,1248.56,1244.73,1245.38,6337.553,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652,1250.76,1251.24,18450.8497,1251.25,1255.67,12122.4869,1255.67,1251.36,5595.3704,1251.35,1251.98,10812.1181,1251.98,1251.02,7604.6499,1251.01,1251.09,9737.6815,1251.09,1249.41,9347.0388,1249.4,1247.78,9121.6935,1247.79,1247.7,8311.0209,1247.69,1249.39,6051.5163,1249.39,1248.3,8715.9975
1672995600000,2023-01-06 09:00:00,1249.39,1249.4,1246.19,1248.3,8715.9975,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652,1250.76,1251.24,18450.8497,1251.25,1255.67,12122.4869,1255.67,1251.36,5595.3704,1251.35,1251.98,10812.1181,1251.98,1251.02,7604.6499,1251.01,1251.09,9737.6815,1251.09,1249.41,9347.0388,1249.4,1247.78,9121.6935,1247.79,1247.7,8311.0209,1247.69,1249.39,6051.5163
1672992000000,2023-01-06 08:00:00,1247.69,1250.0,1247.46,1249.39,6051.5163,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652,1250.76,1251.24,18450.8497,1251.25,1255.67,12122.4869,1255.67,1251.36,5595.3704,1251.35,1251.98,10812.1181,1251.98,1251.02,7604.6499,1251.01,1251.09,9737.6815,1251.09,1249.41,9347.0388,1249.4,1247.78,9121.6935,1247.79,1247.7,8311.0209
1672988400000,2023-01-06 07:00:00,1247.79,1248.32,1246.25,1247.7,8311.0209,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652,1250.76,1251.24,18450.8497,1251.25,1255.67,12122.4869,1255.67,1251.36,5595.3704,1251.35,1251.98,10812.1181,1251.98,1251.02,7604.6499,1251.01,1251.09,9737.6815,1251.09,1249.41,9347.0388,1249.4,1247.78,9121.6935
1672984800000,2023-01-06 06:00:00,1249.4,1249.41,1246.0,1247.78,9121.6935,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652,1250.76,1251.24,18450.8497,1251.25,1255.67,12122.4869,1255.67,1251.36,5595.3704,1251.35,1251.98,10812.1181,1251.98,1251.02,7604.6499,1251.01,1251.09,9737.6815,1251.09,1249.41,9347.0388
1672981200000,2023-01-06 05:00:00,1251.09,1251.1,1247.01,1249.41,9347.0388,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652,1250.76,1251.24,18450.8497,1251.25,1255.67,12122.4869,1255.67,1251.36,5595.3704,1251.35,1251.98,10812.1181,1251.98,1251.02,7604.6499,1251.01,1251.09,9737.6815
1672977600000,2023-01-06 04:00:00,1251.01,1252.3,1248.7,1251.09,9737.6815,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652,1250.76,1251.24,18450.8497,1251.25,1255.67,12122.4869,1255.67,1251.36,5595.3704,1251.35,1251.98,10812.1181,1251.98,1251.02,7604.6499
1672974000000,2023-01-06 03:00:00,1251.98,1253.32,1250.73,1251.02,7604.6499,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652,1250.76,1251.24,18450.8497,1251.25,1255.67,12122.4869,1255.67,1251.36,5595.3704,1251.35,1251.98,10812.1181
1672970400000,2023-01-06 02:00:00,1251.35,1252.1,1248.17,1251.98,10812.1181,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652,1250.76,1251.24,18450.8497,1251.25,1255.67,12122.4869,1255.67,1251.36,5595.3704
1672966800000,2023-01-06 01:00:00,1255.67,1255.79,1251.29,1251.36,5595.3704,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652,1250.76,1251.24,18450.8497,1251.25,1255.67,12122.4869
1672963200000,2023-01-06 00:00:00,1251.25,1257.98,1250.12,1255.67,12122.4869,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652,1250.76,1251.24,18450.8497
1672959600000,2023-01-05 23:00:00,1250.76,1253.2,1248.19,1251.24,18450.8497,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817,1252.49,1250.75,4026.4652
1672956000000,2023-01-05 22:00:00,1252.49,1252.82,1250.63,1250.75,4026.4652,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996,1253.73,1252.49,8659.817
1672952400000,2023-01-05 21:00:00,1253.73,1254.03,1251.4,1252.49,8659.817,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793,1253.62,1253.73,4524.5996
1672948800000,2023-01-05 20:00:00,1253.62,1254.31,1252.32,1253.73,4524.5996,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738,1251.33,1253.62,7047.9793
1672945200000,2023-01-05 19:00:00,1251.33,1254.98,1251.09,1253.62,7047.9793,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384,1247.34,1251.32,8245.1738
1672941600000,2023-01-05 18:00:00,1247.34,1251.75,1246.71,1251.32,8245.1738,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556,1248.65,1247.34,4068.7384
1672938000000,2023-01-05 17:00:00,1248.65,1249.95,1247.0,1247.34,4068.7384,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011,1249.11,1248.64,8252.0556
1672934400000,2023-01-05 16:00:00,1249.11,1250.25,1247.21,1248.64,8252.0556,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672,1248.21,1249.11,17137.5011
1672930800000,2023-01-05 15:00:00,1248.21,1252.75,1247.74,1249.11,17137.5011,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401,1247.5,1248.21,28596.3672
1672927200000,2023-01-05 14:00:00,1247.5,1250.5,1242.81,1248.21,28596.3672,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351,1252.91,1247.5,20901.5401
1672923600000,2023-01-05 13:00:00,1252.91,1254.0,1247.15,1247.5,20901.5401,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483,1255.9,1252.92,7709.4351
1672920000000,2023-01-05 12:00:00,1255.9,1256.01,1251.93,1252.92,7709.4351,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538,1251.51,1255.91,24329.483
1672916400000,2023-01-05 11:00:00,1251.51,1256.14,1251.0,1255.91,24329.483,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394,1248.7,1251.51,7840.4538
1672912800000,2023-01-05 10:00:00,1248.7,1252.87,1248.55,1251.51,7840.4538,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521,1250.73,1248.71,11538.3394
1672909200000,2023-01-05 09:00:00,1250.73,1250.74,1245.3,1248.71,11538.3394,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652,1251.03,1250.74,7654.0521
1672905600000,2023-01-05 08:00:00,1251.03,1251.76,1248.09,1250.74,7654.0521,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634,1250.97,1251.03,9181.7652
1672902000000,2023-01-05 07:00:00,1250.97,1251.38,1247.48,1251.03,9181.7652,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947,1253.46,1250.97,13409.3634
1672898400000,2023-01-05 06:00:00,1253.46,1253.95,1249.16,1250.97,13409.3634,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241,1253.19,1253.46,8121.4947
1672894800000,2023-01-05 05:00:00,1253.19,1255.0,1253.0,1253.46,8121.4947,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509,1252.77,1253.19,8891.2241
1672891200000,2023-01-05 04:00:00,1252.77,1254.36,1252.5,1253.19,8891.2241,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896,1254.03,1252.77,16160.1509
1672887600000,2023-01-05 03:00:00,1254.03,1254.05,1252.19,1252.77,16160.1509,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557,1254.29,1254.02,6619.9896
1672884000000,2023-01-05 02:00:00,1254.29,1254.72,1252.58,1254.02,6619.9896,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736,1253.98,1254.29,10261.7557
1672880400000,2023-01-05 01:00:00,1253.98,1257.21,1252.43,1254.29,10261.7557,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921,1256.91,1253.97,11176.736
1672876800000,2023-01-05 00:00:00,1256.91,1259.95,1253.2,1253.97,11176.736,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757,1253.32,1256.9,8323.0921
1672873200000,2023-01-04 23:00:00,1253.32,1257.47,1253.07,1256.9,8323.0921,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346,1252.66,1253.31,4966.2757
1672869600000,2023-01-04 22:00:00,1252.66,1257.7,1252.25,1253.31,4966.2757,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643,1251.27,1252.66,4851.0346
1672866000000,2023-01-04 21:00:00,1251.27,1253.65,1250.48,1252.66,4851.0346,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743,1254.39,1251.27,18061.5643
1672862400000,2023-01-04 20:00:00,1254.39,1254.62,1245.44,1251.27,18061.5643,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749,1261.88,1254.38,27631.2743
1672858800000,2023-01-04 19:00:00,1261.88,1265.58,1251.35,1254.38,27631.2743,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532,1260.49,1261.87,19051.3749
1672855200000,2023-01-04 18:00:00,1260.49,1267.73,1257.0,1261.87,19051.3749,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048,1254.03,1260.49,34788.532
1672851600000,2023-01-04 17:00:00,1254.03,1272.6,1252.79,1260.49,34788.532,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392,1255.89,1254.02,13020.2048
1672848000000,2023-01-04 16:00:00,1255.89,1257.68,1251.12,1254.02,13020.2048,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841,1250.94,1255.88,34904.392
1672844400000,2023-01-04 15:00:00,1250.94,1258.09,1241.89,1255.88,34904.392,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744,1253.73,1250.94,17985.2841
1672840800000,2023-01-04 14:00:00,1253.73,1255.18,1249.31,1250.94,17985.2841,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749,1250.99,1253.72,7141.4744
1672837200000,2023-01-04 13:00:00,1250.99,1253.92,1250.82,1253.72,7141.4744,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274,1251.59,1250.99,11878.3749
